시군구,단지명,전용면적(㎡),층,거래금액(만원)
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,15,"        72,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,17,"        71,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,19,"        73,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,26,"        69,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,3,"        44,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,3,"        42,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,7,"        45,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,10,"        46,300"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,10,"        50,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,10,"        50,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,10,"        45,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,11,"        51,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,11,"        50,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,13,"        45,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,19,"        50,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,19,"        52,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,21,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,21,"        52,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,21,"        47,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,25,"        53,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,27,"        53,100"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,28,"        50,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,30,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,30,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,3,"        47,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,5,"        45,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,14,"        49,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,17,"        49,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,18,"        50,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,2,"        63,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,3,"        65,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,4,"        68,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,5,"        68,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,6,"        69,750"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,8,"        73,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,10,"        65,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,13,"        67,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,13,"        67,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,16,"        74,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,18,"        72,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,18,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,20,"        68,700"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,21,"        77,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,22,"        72,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,23,"        76,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,23,"        76,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,24,"        75,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,25,"        73,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,26,"        68,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,26,"        77,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,26,"        77,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,26,"        71,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,28,"        75,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,33,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,101.5239,6,"        91,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,101.5239,13,"        90,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,101.5239,29,"        96,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,101.5239,30,"        94,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,4,"        70,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,6,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,8,"        68,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,10,"        69,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,11,"        72,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,20,"        76,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,22,"        75,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,23,"        74,200"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,25,"        74,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,25,"        74,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,26,"        76,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,27,"        76,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,28,"        77,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,6,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,8,"        64,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,17,"        66,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,20,"        71,300"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,9,"        65,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,16,"        71,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,23,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,25,"        65,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,2,"        70,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,2,"        66,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,10,"        71,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,10,"        72,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,11,"        68,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,12,"        70,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,14,"        65,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,19,"        67,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,24,"        71,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,25,"        71,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9371,27,"        73,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,2,"        69,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,3,"        44,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,4,"        49,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,5,"        71,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,7,"        49,700"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,10,"        46,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,11,"        70,500"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,12,"        51,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,12,"        51,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,12,"        45,900"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,14,"        54,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,15,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,15,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,15,"        73,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,15,"        73,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,16,"        46,300"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,18,"        51,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,20,"        53,000"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,59.8763,22,"        52,800"
대구광역시 중구 남산동,남산롯데캐슬센트럴스카이,84.9532,25,"        67,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,1,"        38,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,3,"        43,700"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,4,"        44,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,5,"        44,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,6,"        44,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,9,"        45,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,10,"        46,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,10,"        46,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,11,"        48,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,14,"        46,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,1,"        43,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,1,"        43,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,2,"        43,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,11,"        48,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,11,"        49,300"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,2,"        43,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,6,"        43,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,2,"        43,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,5,"        46,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,12,"        50,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,15,"        52,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,15,"        48,200"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,1,"        39,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.7842,1,"        43,500"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,3,"        41,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,4,"        41,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,99.8468,5,"        43,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,6,"        44,000"
대구광역시 동구 율하동,율하롯데캐슬TOPCLASS,98.5953,9,"        42,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9140,11,"        26,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,11,"        28,200"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9140,14,"        27,800"
대구광역시 동구 신서동,신서동롯데캐슬레전드,117.7616,17,"        42,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9140,8,"        28,400"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,8,"        29,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,12,"        25,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,117.7616,12,"        41,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9510,13,"        20,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9140,14,"        27,900"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,13,"        26,900"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,13,"        26,900"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,15,"        29,500"
대구광역시 동구 신서동,신서동롯데캐슬레전드,59.7594,16,"        21,800"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,7,"        25,800"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,8,"        31,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9140,12,"        25,800"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9510,15,"        26,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9644,16,"        29,000"
대구광역시 동구 신서동,신서동롯데캐슬레전드,84.9510,20,"        29,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,1,"        27,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,2,"        24,300"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,4,"        25,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,5,"        26,300"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,6,"        23,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,7,"        25,500"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,9,"        25,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,9,"        25,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,13,"        26,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,5,"        26,000"
대구광역시 서구 평리동,평리롯데캐슬,59.7243,6,"        27,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,10,"        30,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,1,"        27,400"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,1,"        27,800"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,11,"        31,500"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,14,"        30,300"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,15,"        30,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,4,"        29,800"
대구광역시 서구 평리동,평리롯데캐슬,51.0140,10,"        21,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,1,"        27,000"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,2,"        27,500"
대구광역시 서구 평리동,평리롯데캐슬,84.9639,2,"        29,000"
대구광역시 서구 평리동,평리롯데캐슬,51.0140,3,"        21,700"
대구광역시 서구 평리동,평리롯데캐슬,51.0140,5,"        22,500"
대구광역시 서구 평리동,평리롯데캐슬,51.0140,5,"        21,200"
